timestamp,datetime,Acquisition_Flag,Active,Beam,Experiment_Message,IP,LumiScan_Status,Nominal_Separation,Nominal_Separation_Plane,Plane,Read_Nominal_Displacement_B1_sepPlane,Read_Nominal_Displacement_B1_xingPlane,Read_Nominal_Displacement_B2_sepPlane,Read_Nominal_Displacement_B2_xingPlane,Scan_Name,Set_Nominal_Displacement_B1_sepPlane,Set_Nominal_Displacement_B1_xingPlane,Set_Nominal_Displacement_B2_sepPlane,Set_Nominal_Displacement_B2_xingPlane,Step,Step_Progress
1695966238.402205,2023-09-29 05:43:58.402204928+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,28.0
1695966239.403089,2023-09-29 05:43:59.403089152+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,27.0
1695966240.404184,2023-09-29 05:44:00.404184064+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,26.0
1695966241.405432,2023-09-29 05:44:01.405432064+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,25.0
1695966242.405993,2023-09-29 05:44:02.405992960+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,24.0
1695966243.4065912,2023-09-29 05:44:03.406591232+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,23.0
1695966244.407268,2023-09-29 05:44:04.407268096+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,22.0
1695966245.408182,2023-09-29 05:44:05.408182016+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,21.0
1695966246.409008,2023-09-29 05:44:06.409008128+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,20.0
1695966247.409947,2023-09-29 05:44:07.409946880+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,19.0
1695966248.411093,2023-09-29 05:44:08.411092992+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,18.0
1695966249.412274,2023-09-29 05:44:09.412273920+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,17.0
1695966250.412835,2023-09-29 05:44:10.412834816+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,16.0
1695966251.4139612,2023-09-29 05:44:11.413961216+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,15.0
1695966252.414798,2023-09-29 05:44:12.414798080+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,14.0
1695966253.415828,2023-09-29 05:44:13.415827968+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,13.0
1695966254.416558,2023-09-29 05:44:14.416558080+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,12.0
1695966255.417865,2023-09-29 05:44:15.417864960+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,11.0
1695966256.419054,2023-09-29 05:44:16.419054080+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,10.0
1695966257.4198031,2023-09-29 05:44:17.419803136+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,9.0
1695966258.4205492,2023-09-29 05:44:18.420549120+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,8.0
1695966259.421962,2023-09-29 05:44:19.421961984+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,7.0
1695966260.422726,2023-09-29 05:44:20.422725888+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,6.0
1695966261.423787,2023-09-29 05:44:21.423787008+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,5.0
1695966262.424741,2023-09-29 05:44:22.424741120+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,4.0
1695966263.425384,2023-09-29 05:44:23.425383936+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,3.0
1695966264.426104,2023-09-29 05:44:24.426104064+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,2.0
1695966265.426886,2023-09-29 05:44:25.426886144+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,1.0
1695966266.428478,2023-09-29 05:44:26.428477952+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,9.0,0.0
1695966266.4296892,2023-09-29 05:44:26.429689088+00:00,0.0,1.0,3.0,,32.0,TRIMMING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.064944444,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.03884802618611382,10.0,0.0
1695966272.735409,2023-09-29 05:44:32.735408896+00:00,0.0,1.0,3.0,,32.0,IDLE,-0.031078420948891065,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.02330881571166829,9999.0,0.0
1695966272.7365901,2023-09-29 05:44:32.736590080+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.031078420948891065,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.02330881571166829,11.0,3.0
1695966273.736941,2023-09-29 05:44:33.736941056+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.031078420948891065,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.02330881571166829,11.0,2.0
1695966274.738352,2023-09-29 05:44:34.738352128+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.031078420948891065,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.02330881571166829,11.0,1.0
1695966275.7391782,2023-09-29 05:44:35.739178240+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.031078420948891065,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.02330881571166829,11.0,0.0
1695966275.740396,2023-09-29 05:44:35.740396032+00:00,0.0,1.0,3.0,,32.0,TRIMMING,-0.031078420948891065,CROSSING,CROSSING,-0.024217757,-0.02829082,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.054387236660559356,0.0,-0.02330881571166829,12.0,0.0
1695966281.744879,2023-09-29 05:44:41.744879104+00:00,0.0,1.0,3.0,,32.0,IDLE,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,9999.0,0.0
1695966281.7461011,2023-09-29 05:44:41.746101248+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,13.0,3.0
1695966282.746536,2023-09-29 05:44:42.746535936+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,13.0,2.0
1695966283.747791,2023-09-29 05:44:43.747791104+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,13.0,1.0
1695966284.749522,2023-09-29 05:44:44.749521920+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,13.0,0.0
1695966284.750762,2023-09-29 05:44:44.750761984+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,30.0
1695966285.750736,2023-09-29 05:44:45.750735872+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,29.0
1695966286.7520702,2023-09-29 05:44:46.752070144+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,28.0
1695966287.7527132,2023-09-29 05:44:47.752713216+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,27.0
1695966288.753772,2023-09-29 05:44:48.753772032+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,26.0
1695966289.754525,2023-09-29 05:44:49.754524928+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,25.0
1695966290.755484,2023-09-29 05:44:50.755484160+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,24.0
1695966291.756396,2023-09-29 05:44:51.756396032+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,23.0
1695966292.757318,2023-09-29 05:44:52.757318144+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,22.0
1695966293.757914,2023-09-29 05:44:53.757914112+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,21.0
1695966294.7588792,2023-09-29 05:44:54.758879232+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,20.0
1695966295.7597191,2023-09-29 05:44:55.759719168+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,19.0
1695966296.760415,2023-09-29 05:44:56.760414976+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,18.0
1695966297.761235,2023-09-29 05:44:57.761234944+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,17.0
1695966298.7617319,2023-09-29 05:44:58.761731840+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,16.0
1695966299.762546,2023-09-29 05:44:59.762546176+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,15.0
1695966300.763415,2023-09-29 05:45:00.763415040+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,14.0
1695966301.7642999,2023-09-29 05:45:01.764299776+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,13.0
1695966302.7648509,2023-09-29 05:45:02.764850944+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,12.0
1695966303.765969,2023-09-29 05:45:03.765969152+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,11.0
1695966304.7670689,2023-09-29 05:45:04.767068928+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,10.0
1695966305.767861,2023-09-29 05:45:05.767860992+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,9.0
1695966306.768557,2023-09-29 05:45:06.768557056+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,8.0
1695966307.769311,2023-09-29 05:45:07.769310976+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,7.0
1695966308.769943,2023-09-29 05:45:08.769943040+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,6.0
1695966309.770641,2023-09-29 05:45:09.770641152+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,5.0
1695966310.771336,2023-09-29 05:45:10.771336192+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,4.0
1695966311.772104,2023-09-29 05:45:11.772103936+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,3.0
1695966312.772763,2023-09-29 05:45:12.772763136+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,2.0
1695966313.773429,2023-09-29 05:45:13.773428992+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,1.0
1695966314.7742538,2023-09-29 05:45:14.774253824+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,14.0,0.0
1695966314.775475,2023-09-29 05:45:14.775474944+00:00,0.0,1.0,3.0,,32.0,TRIMMING,-0.015539210474445536,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.049405234,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.02330881571166829,15.0,0.0
1695966321.381344,2023-09-29 05:45:21.381344+00:00,0.0,1.0,3.0,,32.0,IDLE,-0.031078420948891065,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.033866024,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.007769605237222763,9999.0,0.0
1695966321.382562,2023-09-29 05:45:21.382562048+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.031078420948891065,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.033866024,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.007769605237222763,16.0,3.0
1695966322.382538,2023-09-29 05:45:22.382537984+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.031078420948891065,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.033866024,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.007769605237222763,16.0,2.0
1695966323.3837502,2023-09-29 05:45:23.383750144+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.031078420948891065,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.033866024,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.007769605237222763,16.0,1.0
1695966324.385402,2023-09-29 05:45:24.385401856+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.031078420948891065,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.033866024,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.007769605237222763,16.0,0.0
1695966324.386616,2023-09-29 05:45:24.386616064+00:00,0.0,1.0,3.0,,32.0,TRIMMING,-0.031078420948891065,CROSSING,CROSSING,-0.024217757,-0.01275161,0.024217757,-0.033866024,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.038848026186113827,0.0,-0.007769605237222763,17.0,0.0
1695966330.691449,2023-09-29 05:45:30.691448832+00:00,0.0,1.0,3.0,,32.0,IDLE,-0.015539210474445534,CROSSING,CROSSING,-0.024217757,0.0027876,0.024217757,-0.033866024,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.023308815711668297,0.0,-0.007769605237222763,9999.0,0.0
1695966330.6926942,2023-09-29 05:45:30.692694272+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445534,CROSSING,CROSSING,-0.024217757,0.0027876,0.024217757,-0.033866024,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.023308815711668297,0.0,-0.007769605237222763,18.0,3.0
1695966331.6922212,2023-09-29 05:45:31.692221184+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445534,CROSSING,CROSSING,-0.024217757,0.0027876,0.024217757,-0.033866024,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.023308815711668297,0.0,-0.007769605237222763,18.0,2.0
1695966332.692933,2023-09-29 05:45:32.692933120+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445534,CROSSING,CROSSING,-0.024217757,0.0027876,0.024217757,-0.033866024,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.023308815711668297,0.0,-0.007769605237222763,18.0,1.0
1695966333.693841,2023-09-29 05:45:33.693840896+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445534,CROSSING,CROSSING,-0.024217757,0.0027876,0.024217757,-0.033866024,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.023308815711668297,0.0,-0.007769605237222763,18.0,0.0
1695966333.6950939,2023-09-29 05:45:33.695093760+00:00,1.0,1.0,3.0,,32.0,ACQUIRING,-0.015539210474445534,CROSSING,CROSSING,-0.024217757,0.0027876,0.024217757,-0.033866024,LSC_x_2x9st_30s_moveSep.txt,0.0,-0.023308815711668297,0.0,-0.007769605237222763,19.0,30.0
